ROUTE,COUNTY,POST_MILE,YEAR,AM_DIR,AM_PEAK_VOL_PEAK_DIR,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
101,SLO,27.501,17,S,3007,8.84,53.6,4.74,12,SAT,SEP,S,3291.00,9.1,57.01,5.19,13,FRI,JUL
101,SLO,29.985,17,S,3077,8.42,71.86,6.05,7,WED,MAY,N,3130.00,9.49,64.86,6.15,17,WED,JAN
101,SLO,37.863,17,S,2964,8.27,71.82,5.94,6,TUE,OCT,N,3158.00,9.54,66.36,6.33,16,WED,JUN
101,SLO,49.319,16,S,2975,8.92,50.88,4.54,10,FRI,OCT,S,3309.00,9.67,52.22,5.05,15,FRI,JUL
101,SLO,52.44,17,N,2703,9.06,50.68,4.59,11,FRI,JUL,S,2939.00,9.63,51.86,4.99,15,FRI,AUG
101,SLO,57.92,17,S,1504,10.14,52.96,5.37,11,FRI,APR,S,1694.00,11.05,54.7,6.05,15,SUN,APR
101,SLO,60.98,17,N,1558,10.5,52.81,5.54,11,SAT,AUG,S,1676.00,11.36,52.51,5.96,16,SAT,APR
101,MON,9.667,15,S,1144,10.63,53.96,5.74,12,FRI,JUL,S,1251.00,10.64,58.98,6.28,15,FRI,OCT
101,MON,9.667,15,N,1005,11.28,53.18,6,11,SUN,JUL,N,1206.00,12.93,55.63,7.19,16,SUN,OCT
101,MON,32.015,15,S,975,11.66,50.05,5.84,11,SUN,JUL,N,1218.00,13.89,52.48,7.29,14,SUN,JUL
101,MON,40.71,15,S,1012,10.62,52.19,5.54,12,FRI,JUL,N,1199.00,11.92,55.08,6.57,15,SUN,OCT
101,MON,41.921,15,N,1322,8.8,55.36,4.87,12,FRI,JUL,S,1644.00,11.43,53.02,6.06,16,FRI,OCT
101,MON,47.694,17,N,1611,9.16,54.59,5,12,SUN,AUG,N,1833.00,9.93,57.3,5.69,14,SUN,JUN
101,MON,66.398,15,N,2169,6.51,82.32,5.36,7,WED,AUG,S,2793.00,10.89,63.36,6.9,17,FRI,MAY
101,MON,85.624,15,N,1030,9,57.03,5.13,12,SAT,MAY,N,1267.00,10.13,62.35,6.32,16,TUE,AUG
101,SBT,7.55,16,S,3018,9.07,54.91,4.98,11,SAT,AUG,S,2803.00,8.46,54.69,4.63,15,SAT,AUG
101,SCL,3.197,16,N,3029,9.18,54.45,5,11,SUN,JUN,N,3168.00,8.96,58.34,5.23,16,SUN,JUN
101,SCL,6.08,16,N,4308,5.12,82.88,4.24,5,MON,DEC,N,4407.00,7.38,58.78,4.34,15,FRI,SEP
101,SCL,10.27,17,N,4806,4.11,82.28,3.38,5,THU,NOV,S,4899.00,5.85,59.02,3.45,16,FRI,APR
101,SCL,12.46,16,N,5043,4.96,82.32,4.08,5,MON,JUN,S,5378.00,7.03,61.99,4.36,16,TUE,MAR
101,SCL,28.609,16,N,5466,5.69,62.35,3.55,6,MON,DEC,S,6465.00,7.32,57.3,4.2,15,FRI,SEP
101,SCL,36.144,16,N,6337,5.42,65.85,3.57,9,THU,MAR,S,7503.00,6.88,61.39,4.22,14,TUE,SEP
101,SCL,37.726,16,N,7454,5.61,72.23,4.05,6,TUE,SEP,S,8042.00,7.07,61.82,4.37,14,MON,DEC
101,SCL,39.925,16,S,7117,6.4,57.87,3.7,12,SAT,MAR,S,8419.00,6.73,65.15,4.38,14,WED,SEP
101,SM,6.623,16,S,8700,7.18,53.13,3.82,7,MON,MAY,S,8077.00,6.35,55.79,3.54,16,TUE,MAY
101,SM,13.461,16,N,9463,6.84,52.35,3.58,12,SAT,NOV,N,9145.00,6.1,56.77,3.46,16,FRI,NOV
101,SM,17.95,17,N,8832,5.38,53.31,2.87,8,WED,FEB,N,8418.00,5.26,51.96,2.73,16,MON,DEC
101,SM,19.801,16,N,6272,7.23,55.43,4.01,7,TUE,AUG,S,5279.00,6.65,50.77,3.37,17,WED,FEB
101,SF,5.322,16,S,1725,6.69,56.19,3.76,8,THU,NOV,N,1691.00,6.21,59.4,3.69,17,THU,AUG
101,SF,5.94,16,N,1484,5.52,62.27,3.44,11,FRI,MAY,N,1963.00,6.68,68.07,4.55,17,FRI,MAY
101,SON,12.682,16,N,4263,7.36,51.42,3.78,11,SAT,APR,N,4444.00,7.75,50.86,3.94,14,FRI,APR
101,SON,19.646,17,S,5386,6.88,56.32,3.88,10,MON,OCT,S,5592.00,7.85,51.26,4.02,14,FRI,MAY
101,SON,27.618,16,S,3523,7.99,57.08,4.56,10,SAT,APR,N,3535.00,8.41,54.45,4.58,17,THU,JUL
101,MEN,17.28,15,S,919,9.35,65.36,6.11,11,SUN,SEP,S,966.00,9.57,67.18,6.43,13,MON,SEP
101,MEN,21.8,17,S,935,7.99,61.35,4.9,12,SUN,SEP,S,1027.00,8.82,61.06,5.38,13,SUN,JUL
101,MEN,30.833,17,S,1128,7.88,64.49,5.08,7,WED,SEP,S,1241.00,8.86,63.09,5.59,14,MON,MAY
101,MEN,42.2,17,N,904,9.61,56.61,5.44,10,SAT,JUL,N,1002.00,11.1,54.31,6.03,15,FRI,JUL
101,MEN,43.787,17,S,541,11.85,64.18,7.6,11,FRI,DEC,S,584.00,10.86,75.55,8.21,15,WED,JAN
101,MEN,48.22,17,N,422,10.53,69.29,7.3,10,SAT,SEP,S,447.00,13.01,59.44,7.73,14,SUN,AUG
101,MEN,55.38,17,S,535,10.9,60.25,6.57,12,SUN,JUN,S,588.00,12.37,58.39,7.22,13,SUN,JUL
101,MEN,59.33,15,S,363,9.93,57.99,5.76,12,SUN,SEP,N,435.00,11.44,60.33,6.9,15,FRI,JUN
101,HUM,33.246,17,S,437,10.98,52.91,5.81,11,FRI,AUG,N,523.00,11.47,60.6,6.95,15,WED,AUG
101,HUM,51.84,17,S,557,10.31,59,6.09,11,FRI,AUG,N,615.00,11.14,60.29,6.72,15,MON,AUG
101,HUM,57.51,17,N,667,9.23,55.45,5.12,12,FRI,AUG,N,818.00,11.57,54.21,6.27,15,FRI,AUG
101,HUM,65.54,17,S,1149,7.97,61.35,4.89,11,SUN,AUG,S,1420.00,10.28,58.8,6.04,17,TUE,AUG
101,HUM,73.49,17,S,1251,8.69,52.08,4.52,8,WED,MAR,S,1618.00,10.34,56.57,5.85,17,FRI,NOV
101,HUM,74.95,17,N,1419,7.02,66.84,4.69,7,WED,NOV,S,1634.00,9.05,59.7,5.41,17,MON,APR
101,HUM,79.06,17,S,1679,10.64,50.6,5.38,12,FRI,SEP,S,1742.00,10.17,54.9,5.58,16,FRI,MAY
101,HUM,82.4,17,S,1740,8.49,55.7,4.73,7,WED,NOV,N,2129.00,9.96,58.06,5.78,17,TUE,NOV
101,HUM,85.03,17,S,1713,8.91,51.97,4.63,8,MON,SEP,N,2292.00,10.55,58.72,6.2,17,THU,MAY
101,HUM,87.48,17,S,2296,8.55,62.09,5.31,8,TUE,MAR,N,2563.00,10.29,57.6,5.93,17,THU,DEC
101,HUM,97.02,17,N,918,13.38,60.88,8.14,12,SUN,JUN,S,938.00,14.11,58.99,8.32,16,SAT,SEP
101,HUM,125.73,17,S,307,13.83,56.23,7.77,11,SUN,JUL,N,349.00,14.97,59.05,8.84,14,SAT,JUL
101,DN,0.51,17,N,279,14.14,53.97,7.63,11,SAT,AUG,S,293.00,15.62,51.31,8.01,14,SUN,AUG
101,DN,23.77,17,N,340,14.2,53.21,7.56,11,THU,JUL,N,378.00,14.16,59.34,8.4,16,WED,AUG
101,DN,28.41,17,S,591,10.82,51.66,5.59,12,MON,JUL,N,634.00,10.22,58.65,5.99,17,TUE,AUG
101,DN,45.89,17,N,476,10.49,54.53,5.72,12,FRI,AUG,N,542.00,11.55,56.4,6.51,16,FRI,AUG
104,SAC,3.87,17,E,182,8.17,66.42,5.43,7,THU,OCT,E,222.00,10.77,61.5,6.62,15,FRI,OCT
104,SAC,12.183,17,E,130,8.89,79.27,7.05,5,FRI,JUL,W,174.00,12.53,75.33,9.44,14,FRI,OCT
105,LA,17,15,W,7352,6.3,55.28,3.48,7,TUE,AUG,W,6680.00,5.83,54.24,3.16,17,THU,FEB
105,LA,18.1,15,E,1304,9.44,71.41,6.74,7,WED,JAN,E,1448.00,9.47,79,7.48,17,WED,JUN
107,LA,0,15,N,1908,7.38,62.01,4.58,8,TUE,OCT,S,2116.00,8.22,61.75,5.08,17,WED,OCT
107,LA,4.696,16,N,2209,8.22,56.45,4.64,8,MON,MAY,N,2299.00,9.3,51.9,4.83,17,THU,AUG
108,STA,36.151,17,W,834,7.7,62.85,4.84,7,WED,OCT,E,897.00,9.2,56.59,5.2,17,TUE,OCT
108,MNO,15.149,17,W,103,16.09,97.17,15.63,6,TUE,OCT,E,98.00,19.12,77.78,14.87,15,TUE,JUL
110,LA,12.898,16,S,10345,7.21,54.68,3.94,7,WED,JUN,S,9967.00,6.83,55.63,3.8,16,TUE,MAR
110,LA,29.5,17,S,3666,7.68,60.48,4.64,7,THU,DEC,N,3619.00,7.86,58.29,4.58,17,MON,MAY
111,IMP,0.202,17,S,1327,6.31,71.81,4.53,12,SAT,SEP,S,1520.00,7.23,71.77,5.19,14,SAT,NOV
111,IMP,1.183,17,S,1307,6.21,60.09,3.73,12,SAT,DEC,S,1665.00,8.08,58.83,4.75,17,WED,NOV
111,IMP,4.741,17,N,1496,5.96,70.97,4.23,7,MON,AUG,S,1834.00,8.7,59.62,5.19,16,FRI,DEC
111,IMP,9.503,17,S,1650,9.39,77.32,7.26,7,THU,APR,S,1293.00,7.86,72.32,5.69,13,WED,APR
111,IMP,12.874,17,S,702,6.93,65.3,4.53,12,SAT,DEC,S,918.00,9.15,64.69,5.92,16,THU,NOV
111,IMP,17.385,17,S,729,8.57,55.4,4.75,7,WED,APR,S,912.00,8.72,68.11,5.94,16,TUE,NOV
111,IMP,23.787,17,S,308,7.57,66.38,5.02,10,FRI,SEP,S,428.00,9.95,70.16,6.98,15,FRI,DEC
111,IMP,57.625,17,N,110,10.74,61.45,6.6,11,SUN,JAN,N,175.00,14.83,70.85,10.5,15,SAT,JAN
111,IMP,65.394,17,S,103,8.38,75.18,6.3,8,SAT,FEB,N,174.00,12.85,82.86,10.65,15,SUN,MAY
111,RIV,18.511,17,S,410,8.34,70.33,5.86,5,TUE,NOV,N,385.00,9.86,55.8,5.5,15,THU,JAN
113,SOL,0,16,S,261,10.11,53.27,5.39,6,WED,MAR,S,301.00,10.38,59.84,6.21,15,FRI,DEC
113,SOL,18.95,16,S,516,6.91,90.37,6.25,4,WED,SEP,N,496.00,9.81,61.24,6,14,WED,SEP
113,YOL,4.105,17,S,1699,9.65,64.68,6.24,7,WED,AUG,N,1914.00,9.78,71.9,7.03,16,TUE,NOV
113,YOL,10.218,17,S,1034,8.59,58.32,5.01,8,TUE,OCT,N,1358.00,10.46,62.9,6.58,17,FRI,SEP
113,YOL,22.076,17,S,513,9.85,77.14,7.6,5,MON,AUG,N,653.00,13.35,72.48,9.67,15,FRI,AUG
113,SUT,0,17,S,513,9.85,77.14,7.6,5,MON,AUG,N,653.00,13.35,72.48,9.67,15,FRI,AUG
113,SUT,14.285,17,S,316,9.45,88.76,8.39,5,THU,MAY,N,363.00,12.77,75.47,9.63,16,FRI,MAY
113,SUT,16.461,17,S,347,10.62,72.75,7.73,6,FRI,OCT,N,466.00,13.61,76.27,10.38,17,MON,OCT
115,IMP,10.901,17,N,430,9.09,63.89,5.8,7,THU,JAN,N,441.00,11.12,53.52,5.95,15,FRI,JAN
115,IMP,21.17,17,S,122,6.88,72.19,4.97,10,SAT,JUL,S,151.00,9.9,62.14,6.15,16,THU,FEB
115,IMP,21.18,17,N,106,9.79,79.7,7.81,5,WED,MAY,S,109.00,10.46,76.76,8.03,16,MON,DEC
115,IMP,34.964,17,S,262,10.8,61.5,6.64,7,MON,FEB,N,287.00,10.17,71.57,7.28,15,THU,APR
116,SON,0,17,E,206,15.63,51.76,8.09,12,SUN,SEP,W,227.00,17.51,50.9,8.91,13,SUN,SEP
118,VEN,10.92,15,W,665,8.18,66.9,5.47,12,SAT,MAY,E,667.00,7.74,70.88,5.49,17,SUN,SEP
118,VEN,23.6,15,W,5196,9.39,59.25,5.56,7,THU,NOV,E,4728.00,8.78,57.67,5.06,16,WED,NOV
118,VEN,27.811,17,E,6078,8.22,56.4,4.63,7,WED,SEP,E,6266.00,8.31,57.49,4.78,17,THU,MAY
118,LA,5.195,15,W,9635,8.93,53.91,4.82,7,WED,MAR,E,8455.00,7.9,53.47,4.23,16,TUE,MAR
118,LA,10.8,17,W,10439,7.9,53.24,4.21,6,MON,APR,W,10161.00,8.02,51.05,4.1,17,THU,OCT
119,KER,0,15,W,334,8.04,80.48,6.47,6,MON,APR,E,360.00,9.94,70.18,6.98,16,TUE,OCT
119,KER,3.17,15,W,746,10.14,64.37,6.53,6,MON,JAN,E,846.00,11.56,64.04,7.4,16,WED,OCT
119,KER,18.173,17,W,722,9.23,75.44,6.96,6,TUE,MAY,E,760.00,10.36,70.76,7.33,16,WED,NOV
119,KER,19.773,15,W,830,12.83,90.02,11.55,5,THU,OCT,E,661.00,12.39,74.27,9.2,16,THU,JAN
119,KER,19.773,15,W,674,11.51,88.8,10.22,5,TUE,OCT,E,601.00,12.2,74.66,9.11,16,MON,OCT
119,KER,31.283,15,E,737,8.47,55.54,4.7,7,THU,APR,W,823.00,9.64,54.47,5.25,17,THU,JAN
120,SJ,21.18,16,W,787,10.74,62.86,6.75,12,MON,MAY,W,834.00,9.62,74.4,7.16,17,SUN,SEP
120,STA,7.225,16,E,1128,10.53,56.97,6,12,SUN,JUL,W,1127.00,8.54,70.17,5.99,17,SUN,MAR
120,TUO,5.982,17,W,865,11.13,61,6.79,12,SUN,JUN,E,905.00,10.58,67.14,7.1,13,FRI,NOV
120,TUO,15.516,16,E,436,14.28,73.52,10.5,9,SAT,JUL,W,427.00,14.49,70.93,10.28,16,SUN,JUL
120,TUO,23.897,16,E,431,13.24,69.63,9.22,10,SAT,JUN,W,445.00,16.57,57.42,9.52,13,SUN,AUG
120,MNO,12.056,17,W,300,26.8,82.42,22.09,10,SUN,OCT,E,256.00,25.41,74.2,18.85,17,FRI,AUG
120,MNO,51.86,17,W,29,28.49,59.18,16.86,10,SUN,JUL,W,29.00,23.84,70.73,16.86,13,TUE,SEP
120,MNO,51.86,17,W,33,21.4,60,12.84,12,SUN,JUL,W,35.00,22.18,61.4,13.62,14,FRI,AUG
120,MNO,58.99,17,W,43,15.7,56.58,8.88,12,TUE,JUL,W,45.00,14.67,63.38,9.3,15,MON,SEP
121,SON,7.438,17,S,1264,8.41,69.11,5.81,6,MON,JUN,N,1043.00,9.1,52.7,4.79,14,FRI,SEP
125,SD,2.447,17,S,912,11.95,74.82,8.94,7,FRI,MAR,N,752.00,10.47,70.41,7.37,16,THU,MAR
125,SD,3.061,17,S,1133,13.33,59.98,8,7,MON,SEP,N,832.00,10.57,55.54,5.87,17,THU,DEC
125,SD,9.898,17,S,4887,8.46,51.59,4.36,7,WED,MAY,S,5487.00,8.39,58.39,4.9,17,FRI,JUN
125,SD,12.967,17,N,6896,6.71,56.2,3.77,7,TUE,JUL,N,6716.00,7.26,50.62,3.67,16,THU,MAY
125,SD,18.422,17,N,5078,8.92,61,5.44,7,TUE,MAR,S,4597.00,8.79,56.05,4.93,15,THU,FEB
125,SD,22.172,17,N,3072,7.01,63.95,4.48,7,THU,AUG,S,3516.00,9.09,56.46,5.13,17,TUE,MAY
125,SD,22.301,17,N,1816,10.07,56.07,5.64,7,THU,FEB,S,1772.00,8.65,63.7,5.51,17,WED,AUG
126,VEN,13.53,17,W,1704,7.69,63.56,4.88,7,WED,NOV,E,1976.00,9.24,61.29,5.66,17,THU,FEB
126,VEN,30.8,17,W,1462,9.42,62.05,5.85,11,SUN,MAY,E,1527.00,11.02,55.43,6.11,16,FRI,JUL
126,LA,3.564,17,W,1473,9.09,60.74,5.52,12,SAT,JUL,E,1555.00,9.7,60.09,5.83,16,FRI,APR
126,LA,5.85,15,W,1635,7.42,78.19,5.8,7,TUE,MAY,W,2063.00,9.13,80.24,7.33,17,FRI,APR
127,INY,0,17,N,89,20.29,57.42,11.65,8,TUE,FEB,N,73.00,15.71,60.83,9.56,13,MON,MAR
127,INY,6.51,17,N,69,16.74,57.03,9.54,12,MON,APR,N,66.00,16.46,55.46,9.13,13,MON,APR
127,INY,14.749,17,N,79,13.61,56.03,7.63,12,SAT,MAR,N,90.00,10.71,81.08,8.69,17,FRI,JUN
127,INY,14.749,17,N,77,11.72,66.38,7.78,11,WED,MAY,S,81.00,15.66,52.26,8.18,13,SUN,MAR
127,INY,16.43,17,N,40,17.31,59.7,10.34,11,SUN,APR,S,35.00,10.85,83.33,9.04,15,SAT,MAY
127,INY,16.43,17,N,52,15.65,63.42,9.92,9,SUN,APR,S,51.00,12.98,75,9.73,15,SUN,MAR
127,INY,41.99,17,S,35,15.32,63.64,9.75,9,SUN,MAR,N,35.00,14.76,66.04,9.75,13,WED,MAR
127,INY,42.149,17,N,120,10.97,79.47,8.71,11,THU,NOV,S,119.00,10.46,82.64,8.64,17,MON,NOV
