DI,RTE,CO,PRE,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
06,178,KER,R,42.941,413,B,15,W,284,11.320,68.770,7.780,11,SUN,AUG,W,246,10.250,65.780,6.740,14,SUN,AUG
09,178,KER,,88.260,911,B,17,E,148,15.790,66.070,10.430,12,SUN,JUL,E,148,13.810,75.510,10.430,17,SUN,MAR
09,178,KER,,88.380,933,A,17,E,627,21.570,97.660,21.060,4,SAT,MAR,E,841,32.210,87.700,28.250,17,THU,MAR
09,178,KER,R,93.237,920,A,17,W,289,7.820,59.100,4.620,12,SAT,DEC,W,361,9.620,59.970,5.770,16,THU,DEC
09,178,KER,,101.180,636,O,17,E,981,8.650,81.480,7.050,11,MON,OCT,E,"1,089",8.760,89.340,7.820,16,THU,OCT
09,178,KER,,102.616,180,B,17,E,1365,9.860,75.620,7.460,10,TUE,OCT,E,"1,192",10.310,63.170,6.510,14,FRI,SEP
09,178,INY,,42.920,936,B,17,W,27,24.070,69.230,16.670,10,MON,NOV,W,31,30.250,63.270,19.140,13,THU,APR
09,178,INY,,42.930,937,A,17,W,74,11.950,64.350,7.690,11,TUE,AUG,E,83,11.750,73.450,8.630,15,THU,FEB
09,178,INY,,62.186,637,B,17,W,75,11.910,66.370,7.900,9,SUN,MAR,E,84,11.800,75.000,8.850,16,WED,DEC
06,180,FRE,,23.500,54,A,16,W,424,7.470,53.940,4.030,7,FRI,SEP,W,585,9.750,57.020,5.560,17,TUE,SEP
06,180,FRE,,34.590,118,B,16,W,322,8.790,54.480,4.790,7,WED,SEP,E,394,9.430,62.150,5.860,15,THU,SEP
06,180,FRE,,40.110,667,A,17,E,391,7.230,65.390,4.730,11,SUN,MAY,E,465,8.980,62.580,5.620,16,TUE,SEP
06,180,FRE,,42.639,48,B,16,E,712,8.000,57.510,4.600,7,TUE,SEP,E,759,8.870,55.320,4.900,16,THU,DEC
06,180,FRE,,42.639,195,A,16,E,642,7.010,62.390,4.380,12,SUN,DEC,E,800,8.340,65.410,5.450,15,FRI,MAR
06,180,FRE,,46.390,649,A,16,E,508,8.160,55.700,4.550,7,WED,SEP,W,537,9.480,50.710,4.810,17,FRI,MAR
06,180,FRE,,52.590,49,B,17,E,896,9.440,56.750,5.360,7,TUE,SEP,W,848,8.710,58.200,5.070,17,WED,AUG
06,180,FRE,R,56.520,678,B,17,E,2234,10.490,62.700,6.580,7,MON,SEP,W,"2,082",10.350,59.230,6.130,17,THU,OCT
06,180,FRE,R,57.069,704,B,16,E,4617,8.600,52.870,4.550,7,TUE,APR,E,"4,656",8.360,54.820,4.580,16,TUE,APR
06,180,FRE,R,57.843,705,B,17,W,5436,8.530,52.890,4.510,7,WED,MAR,E,"5,455",8.100,55.870,4.530,16,THU,FEB
06,180,FRE,R,62.893,706,B,17,W,5296,9.980,67.910,6.780,7,WED,MAY,E,"4,363",9.270,60.270,5.590,17,WED,OCT
06,180,FRE,R,66.023,707,A,17,W,2050,9.270,64.160,5.950,7,TUE,NOV,E,"2,020",9.870,59.390,5.860,17,WED,DEC
06,180,FRE,,71.610,801,A,17,W,798,9.130,57.200,5.220,7,WED,MAY,E,836,9.350,58.540,5.470,17,TUE,MAR
06,180,FRE,,71.610,976,B,16,W,1100,9.440,61.280,5.780,7,THU,SEP,E,"1,038",9.190,59.380,5.460,17,TUE,SEP
06,180,FRE,,74.950,612,A,16,W,731,9.010,60.360,5.440,7,FRI,MAR,E,788,10.390,56.450,5.860,16,FRI,SEP
06,180,FRE,,77.490,977,B,16,E,804,7.270,96.870,7.040,7,FRI,SEP,E,884,11.060,69.990,7.740,17,TUE,SEP
06,180,FRE,,77.490,978,A,16,W,434,9.180,71.030,6.520,6,WED,MAR,E,419,10.350,60.810,6.290,17,FRI,SEP
06,180,FRE,,94.780,979,A,16,W,563,40.140,74.970,30.090,10,MON,SEP,W,651,36.930,94.210,34.790,17,SUN,SEP
06,180,FRE,,108.128,122,A,16,E,349,30.120,79.680,24.000,10,SUN,SEP,W,356,27.920,87.690,24.480,17,SUN,SEP
09,182,MNO,,0.000,950,A,16,S,90,16.180,55.900,9.050,9,TUE,JUL,N,85,13.870,61.590,8.540,16,TUE,JUL
09,182,MNO,,12.651,979,B,17,S,63,29.630,60.580,17.950,10,MON,SEP,S,122,66.380,52.360,34.760,14,WED,AUG
05,183,MON,,0.000,255,A,15,S,1761,7.120,61.750,4.400,7,WED,MAR,S,"2,148",9.200,58.280,5.360,17,THU,JUN
05,183,MON,,9.006,257,B,15,S,986,7.870,56.090,4.410,7,THU,SEP,S,"1,537",10.980,62.630,6.880,17,THU,JUN
05,183,MON,,9.980,284,B,15,N,1310,14.840,67.150,9.960,6,WED,SEP,S,924,9.580,73.390,7.030,17,MON,JUN
06,184,KER,L,0.000,123,A,15,S,402,10.250,85.710,8.780,6,WED,OCT,N,389,11.170,76.130,8.500,15,THU,JUL
06,184,KER,,2.035,124,B,15,N,749,8.230,53.010,4.360,12,SUN,OCT,N,909,9.940,53.310,5.300,17,FRI,OCT
06,184,KER,,7.830,627,B,15,N,514,8.320,53.260,4.430,7,WED,OCT,N,580,9.120,54.820,5.000,15,FRI,APR
06,184,KER,,9.600,125,B,15,N,498,9.270,51.930,4.810,7,TUE,APR,S,475,9.080,50.590,4.590,15,FRI,APR
06,184,KER,,12.139,191,B,15,S,375,15.400,53.650,8.260,7,FRI,APR,S,257,10.200,55.510,5.660,14,TUE,APR
11,186,IMP,,2.070,943,B,17,S,649,10.220,76.170,7.790,8,TUE,MAR,N,559,10.400,64.480,6.710,14,WED,FEB
11,188,SD,,1.850,950,B,17,N,548,8.280,94.810,7.850,5,MON,JUN,S,554,9.680,81.950,7.930,18,FRI,OCT
08,189,SBD,,5.565,969,B,15,E,288,10.600,53.430,5.660,12,THU,OCT,E,311,11.400,53.620,6.110,14,THU,OCT
06,190,TUL,,0.000,28,A,17,E,206,8.750,56.280,4.930,6,TUE,JAN,W,234,10.520,53.180,5.600,16,TUE,MAR
06,190,TUL,,9.474,3,B,17,E,248,9.290,61.240,5.690,6,WED,OCT,E,232,9.650,55.110,5.320,15,FRI,JUL
06,190,TUL,,9.474,13,A,17,W,349,9.140,63.000,5.760,6,WED,OCT,E,380,10.210,61.390,6.270,16,WED,OCT
06,190,TUL,R,15.212,14,B,17,W,544,7.620,67.410,5.130,6,WED,OCT,E,615,9.150,63.470,5.800,16,TUE,APR
06,190,TUL,,16.452,126,B,17,E,947,8.530,51.110,4.360,7,WED,APR,W,"1,067",7.060,69.650,4.910,16,MON,OCT
06,190,TUL,,16.967,16,B,17,E,891,8.850,54.830,4.850,7,MON,OCT,W,904,9.250,53.180,4.920,15,FRI,OCT
06,190,TUL,,16.967,17,A,17,E,533,8.650,53.730,4.650,7,TUE,OCT,E,671,8.510,68.750,5.850,17,FRI,APR
06,190,TUL,,22.550,628,A,17,W,406,8.780,74.910,6.570,7,WED,APR,E,431,10.620,65.700,6.980,13,SUN,APR
09,190,INY,,24.550,515,B,17,E,38,18.490,62.300,11.520,10,THU,APR,E,36,20.000,54.550,10.910,14,FRI,MAR
09,190,INY,,24.550,918,A,17,E,70,15.360,70.000,10.750,10,THU,AUG,W,80,15.670,78.430,12.290,16,SAT,AUG
09,190,INY,,99.770,900,B,17,W,166,13.810,82.590,11.410,11,SAT,DEC,W,260,18.350,97.380,17.870,18,TUE,DEC
09,190,INY,,99.770,901,A,17,E,108,16.460,54.270,8.930,12,SAT,APR,E,156,24.980,51.660,12.900,16,WED,DEC
09,190,INY,,140.692,926,B,17,W,139,13.990,80.350,11.240,12,FRI,NOV,E,141,13.340,85.460,11.400,17,SAT,DEC
03,191,BUT,,3.530,882,A,15,S,397,11.790,56.150,6.620,7,TUE,MAR,S,416,9.660,71.850,6.940,19,FRI,MAR
03,191,BUT,,11.386,890,B,15,S,526,7.880,71.760,5.650,7,THU,MAR,N,531,9.890,57.720,5.710,16,TUE,MAR
05,192,SB,R,0.019,102,A,15,W,750,11.760,51.510,6.060,8,WED,FEB,E,855,12.840,53.810,6.910,17,WED,JUN
05,192,SB,,4.150,104,B,15,W,138,9.590,56.330,5.400,8,TUE,MAR,E,215,10.770,78.180,8.420,16,SUN,JUN
05,192,SB,,11.800,108,A,15,W,384,21.510,83.660,17.990,8,MON,SEP,E,286,16.310,82.180,13.400,16,FRI,SEP
05,192,SB,,17.440,110,A,15,W,509,19.140,81.050,15.510,7,THU,SEP,E,223,10.730,63.350,6.800,17,FRI,JUN
05,192,SB,,17.440,111,B,15,W,801,24.810,76.000,18.850,7,THU,MAR,E,348,11.740,69.740,8.190,16,FRI,JUN
01,197,DN,R,0.000,741,A,17,N,208,13.790,61.360,8.460,11,SAT,JUL,N,221,14.280,62.960,8.990,14,SAT,AUG
05,198,MON,R,0.111,152,A,15,E,168,11.150,72.100,8.040,6,MON,OCT,W,128,9.520,64.320,6.120,16,MON,JUL
05,198,MON,,13.995,154,B,15,E,44,10.040,60.270,6.050,11,SUN,OCT,E,51,13.340,52.580,7.020,16,SUN,JUL
06,198,FRE,,21.190,128,B,17,E,70,6.890,98.590,6.800,3,SAT,SEP,W,96,13.590,68.570,9.320,15,FRI,SEP
06,198,FRE,,22.660,43,A,17,W,92,8.330,57.860,4.820,7,THU,JUN,E,113,7.700,76.870,5.920,22,THU,JUN
06,198,FRE,,26.782,403,A,17,E,196,7.490,63.230,4.730,12,THU,MAR,E,310,10.770,69.510,7.490,16,TUE,MAR
06,198,KIN,,3.011,131,A,17,W,886,7.770,88.070,6.840,6,MON,JUL,E,"1,036",10.120,79.080,8.000,16,TUE,MAY
06,198,KIN,,3.011,130,B,17,W,262,7.450,70.050,5.220,7,MON,OCT,E,334,9.560,69.580,6.650,16,THU,OCT
06,198,KIN,,8.897,36,B,17,W,1398,8.490,83.020,7.050,6,WED,APR,E,"1,523",10.420,73.750,7.680,16,THU,APR
06,198,KIN,R,8.897,441,A,17,W,1297,8.610,67.840,5.840,7,TUE,MAY,E,"1,481",9.660,69.080,6.670,16,THU,AUG
06,198,KIN,R,10.561,629,B,17,W,1315,6.900,76.410,5.270,6,THU,SEP,E,"1,465",9.400,62.500,5.870,16,THU,JUN
06,198,KIN,R,15.745,232,B,17,W,1482,7.130,53.720,3.830,7,THU,DEC,E,"1,939",8.850,56.630,5.010,16,TUE,MAY
06,198,KIN,R,16.910,198,B,17,E,1417,7.330,51.030,3.740,12,FRI,JUN,E,"1,839",8.860,54.800,4.860,15,FRI,SEP
06,198,KIN,R,20.975,427,A,17,W,1476,8.740,58.040,5.070,6,MON,NOV,E,"1,519",9.430,55.360,5.220,16,WED,AUG
06,198,KIN,R,20.980,39,B,17,W,1349,8.820,57.280,5.050,7,TUE,OCT,E,"1,377",9.340,55.210,5.160,16,THU,APR
06,198,TUL,R,3.711,29,B,17,W,1521,9.110,58.210,5.300,7,THU,AUG,E,"1,540",9.730,55.200,5.370,16,FRI,SEP
06,198,TUL,R,4.796,610,A,17,W,3024,9.290,53.010,4.920,7,WED,AUG,E,"3,375",9.850,55.780,5.490,17,THU,APR
06,198,TUL,,7.760,668,B,17,W,3295,9.210,55.120,5.080,7,TUE,OCT,E,"3,506",9.520,56.770,5.400,16,THU,APR
06,198,TUL,R,8.753,133,B,17,W,3339,8.940,53.540,4.790,7,TUE,DEC,E,"3,686",9.690,54.540,5.280,17,TUE,JAN
06,198,TUL,R,18.761,134,B,17,W,1183,9.560,53.900,5.150,7,THU,SEP,E,"1,123",9.310,52.530,4.890,16,FRI,MAY
06,198,TUL,R,19.762,18,A,17,E,523,10.660,64.250,6.850,10,SAT,JUL,E,458,11.040,54.330,6.000,13,SUN,JUL
06,198,TUL,,27.960,408,B,17,E,458,12.990,69.710,9.060,11,SAT,JUL,W,426,11.060,76.210,8.430,18,SUN,JUL
06,198,TUL,,27.960,630,A,17,E,498,13.520,73.240,9.900,10,SAT,JUL,W,484,13.380,71.920,9.620,17,SUN,JUL
06,198,TUL,,42.350,135,A,17,E,338,17.630,81.060,14.290,10,SAT,JUL,W,286,14.840,81.480,12.090,17,SUN,JUL
01,199,DN,,4.160,730,B,17,S,308,11.560,64.570,7.460,12,TUE,AUG,N,318,15.000,51.370,7.700,13,SUN,JUN
01,200,HUM,R,0.000,791,A,17,W,121,8.000,60.200,4.810,8,TUE,OCT,E,148,10.380,56.710,5.890,17,TUE,OCT
06,201,FRE,,0.000,136,A,17,W,575,7.630,55.500,4.230,11,SAT,MAY,W,612,8.380,53.780,4.500,15,THU,MAY
06,201,TUL,,1.400,654,A,17,W,351,9.250,56.890,5.260,6,TUE,MAR,E,434,11.180,58.180,6.500,16,THU,NOV
06,201,TUL,,13.970,27,B,17,W,92,10.650,77.310,8.240,5,SAT,JUN,E,91,11.280,72.220,8.150,15,WED,JUN
06,201,TUL,L,13.980,26,A,17,E,274,8.710,63.430,5.520,5,MON,SEP,E,318,10.160,63.100,6.410,17,WED,DEC
06,201,TUL,,23.957,137,B,17,W,88,8.870,74.580,6.610,6,TUE,APR,E,92,11.350,60.930,6.910,16,TUE,OCT
09,202,KER,R,2.160,922,A,17,W,567,7.670,73.350,5.620,5,WED,JUN,E,621,11.570,53.210,6.160,15,FRI,SEP
09,202,KER,R,5.500,968,A,17,W,527,7.570,72.490,5.490,5,THU,JUN,W,622,8.850,73.180,6.470,17,WED,MAR
09,202,KER,,8.870,606,B,17,W,682,8.420,54.690,4.610,12,FRI,JUN,W,821,10.070,55.060,5.540,14,FRI,SEP
09,202,KER,,12.008,932,B,17,E,789,7.880,75.210,5.930,6,FRI,MAR,W,888,10.210,65.390,6.670,16,THU,MAR
09,203,MNO,R,4.470,959,B,17,W,559,14.570,84.310,12.290,6,MON,JUL,E,601,16.040,82.330,13.210,15,SAT,FEB
09,203,MNO,,5.750,103,B,17,E,873,12.980,51.690,6.710,10,FRI,AUG,E,874,10.560,63.610,6.720,15,SUN,MAR
09,203,MNO,,6.866,108,B,17,E,620,12.650,65.260,8.260,8,MON,AUG,E,555,10.320,71.610,7.390,13,SUN,FEB
09,203,MNO,R,8.560,921,B,17,E,785,12.330,75.630,9.330,9,SUN,AUG,W,677,13.150,61.160,8.040,15,SAT,MAY
06,204,KER,,2.069,139,A,15,N,1449,6.840,63.250,4.330,7,MON,SEP,N,"1,590",9.430,50.330,4.750,17,THU,DEC
06,204,KER,,6.258,204,B,15,S,2418,10.620,56.550,6.000,7,THU,MAR,N,"2,232",10.430,53.160,5.540,16,TUE,MAR
06,204,KER,,6.752,141,B,15,S,2001,10.960,66.790,7.320,7,WED,SEP,S,"1,590",9.940,58.560,5.820,15,WED,SEP
10,205,SJ,R,8.127,121,A,16,W,5000,4.490,85.810,3.850,4,WED,JUN,E,"5,091",6.400,61.290,3.920,15,WED,DEC
07,210,LA,R,3.570,527,O,16,E,4716,7.920,62.580,4.960,7,THU,FEB,W,"4,464",8.610,54.490,4.690,17,FRI,APR
07,210,LA,R,17.700,544,O,15,E,9561,7.400,69.520,5.140,6,MON,APR,W,"10,066",8.810,61.470,5.420,17,THU,OCT
07,210,LA,R,42.661,761,O,15,W,8832,6.880,51.190,3.520,11,SAT,AUG,E,"8,959",6.470,55.210,3.570,15,TUE,MAY
07,210,LA,R,46.207,128,O,17,W,7473,6.300,60.770,3.830,7,TUE,MAY,W,"6,836",6.900,50.740,3.500,13,SUN,APR
07,210,LA,R,51.849,495,B,15,W,6965,6.390,62.970,4.030,7,THU,SEP,E,"7,255",6.640,63.190,4.190,16,THU,NOV
08,210,SBD,,0.000,200,A,17,W,7078,6.380,62.100,3.960,7,FRI,FEB,E,"6,755",6.480,58.360,3.780,15,WED,DEC
08,210,SBD,R,31.700,757,A,17,E,3793,7.170,53.810,3.860,7,FRI,APR,E,"3,547",7.180,50.270,3.610,17,TUE,OCT
01,211,HUM,R,77.050,148,A,16,N,308,9.760,55.600,5.430,8,WED,APR,S,331,9.960,58.580,5.830,13,SAT,OCT
08,215,RIV,R,15.515,603,B,17,S,4887,6.760,61.000,4.120,7,WED,JUN,N,"4,938",7.580,55.000,4.170,17,FRI,JUN
08,215,RIV,R,38.339,803,A,17,N,8269,6.040,57.980,3.500,12,SAT,JUL,N,"8,997",6.340,60.140,3.810,17,THU,MAR
08,215,SBD,,14.104,606,A,17,S,3132,7.090,65.210,4.620,7,THU,MAR,N,"3,068",7.750,58.450,4.530,17,TUE,APR
06,216,TUL,R,0.488,142,A,17,W,697,9.210,54.880,5.050,7,TUE,APR,E,828,9.950,60.310,6.000,17,TUE,OCT
06,216,TUL,,2.460,171,A,17,W,317,12.680,59.920,7.600,11,SUN,FEB,W,224,9.010,59.570,5.370,13,SUN,JAN
06,216,TUL,,11.732,831,B,17,W,229,9.330,61.730,5.760,7,THU,OCT,E,221,9.660,57.550,5.560,16,THU,OCT
06,216,TUL,,14.006,144,A,17,W,265,10.020,57.480,5.760,7,TUE,JAN,E,280,11.520,52.830,6.090,16,THU,APR
06,216,TUL,,14.006,143,B,17,W,301,9.510,59.720,5.680,7,THU,APR,E,301,9.760,58.220,5.680,16,THU,APR
06,216,TUL,,19.245,145,B,17,E,64,8.200,63.370,5.190,7,THU,JUL,E,80,10.630,61.070,6.490,17,WED,APR
05,217,SB,,0.464,126,A,17,W,1053,10.570,81.820,8.650,8,WED,OCT,E,"1,086",11.710,76.160,8.920,17,MON,JAN
05,218,MON,R,0.000,269,A,16,E,1087,8.260,52.340,4.320,8,TUE,NOV,W,"1,299",8.190,63.120,5.170,16,FRI,FEB
03,220,SAC,,3.114,922,B,17,E,97,22.370,59.150,13.230,12,SAT,JUL,W,60,14.600,56.080,8.190,15,FRI,JUL
01,222,MEN,,0.960,733,A,15,E,349,9.340,51.250,4.790,12,TUE,APR,E,410,11.030,51.000,5.620,16,WED,APR
06,223,KER,,1.850,161,A,15,W,121,10.180,82.880,8.440,5,WED,JUN,E,136,12.270,77.270,9.480,16,TUE,DEC
06,223,KER,R,10.940,146,A,15,W,261,6.640,62.890,4.180,12,SUN,SEP,E,340,8.570,63.550,5.440,17,MON,DEC
06,223,KER,R,16.014,225,A,15,W,371,6.740,70.670,4.770,5,TUE,SEP,E,423,9.740,55.810,5.430,16,FRI,SEP
06,223,KER,R,16.014,224,B,15,E,353,8.660,61.390,5.320,5,WED,JUN,E,349,10.120,51.940,5.260,16,FRI,NOV
06,223,KER,,20.911,147,B,15,W,423,8.250,51.270,4.230,12,FRI,MAR,E,500,9.060,55.190,5.000,17,FRI,SEP
06,223,KER,,31.920,148,B,15,W,121,9.530,86.430,8.240,7,SAT,DEC,E,109,12.190,60.890,7.420,15,FRI,SEP
05,227,SLO,,7.120,148,A,17,N,1099,11.090,76.370,8.470,6,WED,APR,S,"1,341",13.140,78.650,10.340,15,THU,JUN
06,233,MAD,,0.005,149,A,16,S,179,7.090,72.180,5.110,6,WED,APR,N,215,9.910,61.960,6.140,16,FRI,APR
06,233,MAD,,3.586,150,B,16,N,612,8.910,53.080,4.730,8,MON,APR,N,641,9.720,50.950,4.950,18,WED,JAN
12,241,ORA,,14.601,934,A,17,N,731,13.230,71.670,9.480,7,MON,MAY,S,644,11.790,70.850,8.350,17,TUE,NOV
12,241,ORA,,20.077,921,A,17,S,2616,61.410,60.940,37.420,8,THU,OCT,S,"2,274",39.710,81.920,32.530,16,WED,OCT
12,241,ORA,,27.378,922,B,17,S,3398,12.940,60.680,7.850,7,MON,SEP,S,"3,313",11.280,67.880,7.660,17,WED,MAY
12,241,ORA,,32.541,924,A,16,S,5714,13.180,76.710,10.110,7,THU,FEB,N,"3,851",9.610,70.920,6.810,17,WED,APR
04,242,CC,R,0.000,149,A,15,N,3901,6.340,56.680,3.590,12,FRI,DEC,N,"5,116",8.680,54.280,4.710,16,FRI,DEC
04,242,CC,R,3.398,36,B,15,N,4961,5.070,85.450,4.330,5,WED,SEP,N,"4,945",6.780,63.730,4.320,17,MON,MAR
06,245,TUL,,7.066,88,A,17,N,276,7.710,59.360,4.580,7,FRI,APR,N,338,9.990,56.150,5.610,15,FRI,OCT
06,245,TUL,,7.066,406,B,17,N,252,9.200,52.940,4.870,12,SAT,OCT,N,276,9.530,55.980,5.330,16,THU,APR
06,245,TUL,,11.999,89,A,17,N,49,10.710,74.240,7.950,12,SAT,OCT,N,55,12.500,71.430,8.930,18,SAT,JUL
06,245,TUL,,11.999,407,B,17,S,75,10.720,66.960,7.180,11,SUN,JUL,S,64,9.380,65.310,6.120,17,SAT,OCT
05,246,SB,,9.550,203,B,17,W,508,7.310,59.000,4.310,12,SAT,MAY,W,687,9.680,60.210,5.830,16,FRI,MAY
05,246,SB,,9.560,205,A,16,E,468,7.020,66.380,4.660,6,TUE,AUG,W,632,9.710,64.820,6.290,16,TUE,MAY
05,246,SB,,26.066,209,A,17,E,1045,7.290,57.540,4.200,8,FRI,MAY,W,"1,213",6.780,71.860,4.870,16,THU,AUG
05,246,SB,R,34.601,211,B,16,E,434,6.320,81.120,5.130,11,TUE,SEP,E,526,8.310,74.820,6.210,17,SAT,SEP
01,253,MEN,,17.180,762,B,17,E,178,9.090,63.120,5.740,11,SAT,SEP,W,216,9.840,70.820,6.970,17,SUN,SEP
01,254,HUM,,16.840,129,B,17,N,88,19.080,68.750,13.110,11,WED,AUG,N,89,20.120,65.930,13.260,14,MON,MAY
01,255,HUM,,2.000,515,O,17,S,478,8.770,75.280,6.600,12,SAT,FEB,S,564,10.800,72.120,7.790,15,MON,MAR
01,255,HUM,,8.750,805,A,17,S,830,8.870,57.720,5.120,12,MON,DEC,S,984,11.050,54.940,6.070,17,THU,DEC
12,261,ORA,,0.000,938,A,15,S,4803,8.250,81.840,6.750,8,FRI,SEP,N,"5,606",10.310,76.460,7.880,17,FRI,OCT
02,265,SIS,,20.328,185,B,17,S,90,10.090,52.020,5.250,12,THU,SEP,N,101,10.730,54.890,5.890,14,FRI,AUG
09,266,MNO,,0.000,977,A,17,N,38,21.500,60.320,12.970,12,THU,OCT,N,42,19.450,73.680,14.330,13,THU,JUL
09,266,MNO,,4.300,985,A,17,N,19,16.670,63.330,10.560,12,WED,OCT,N,23,17.780,71.880,12.780,16,FRI,AUG
03,267,NEV,M,1.419,929,A,16,E,955,10.480,56.950,5.970,11,FRI,JUL,W,"1,082",10.660,63.420,6.760,16,MON,JUL
03,267,NEV,M,1.419,928,B,16,E,805,10.180,56.250,5.720,11,SAT,JUL,W,"1,045",12.110,61.360,7.430,16,FRI,JUL
06,269,KIN,,0.000,930,A,17,S,207,12.180,83.810,10.210,5,FRI,SEP,S,113,9.470,58.850,5.570,17,MON,SEP
06,269,FRE,,0.082,935,B,16,N,274,9.230,55.800,5.150,6,TUE,OCT,S,298,8.120,68.980,5.600,16,WED,NOV
06,269,FRE,,12.747,306,B,17,N,390,11.380,75.440,8.580,5,WED,JUN,S,339,10.960,68.070,7.460,16,TUE,SEP
06,269,FRE,,24.764,940,B,17,S,217,11.860,70.000,8.300,5,THU,JUN,N,216,11.660,70.820,8.260,15,THU,JUN
09,270,MNO,,0.000,978,A,17,E,66,27.110,89.190,24.180,9,WED,AUG,W,63,35.900,64.290,23.080,13,THU,AUG
01,271,MEN,,6.280,198,B,17,S,38,13.950,53.520,7.470,11,MON,JUL,S,38,13.560,55.070,7.470,13,WED,APR
01,271,MEN,,7.290,196,B,17,N,85,19.540,52.150,10.190,11,WED,AUG,S,85,19.310,52.800,10.190,13,MON,JUN
02,273,SHA,,3.812,155,A,15,S,418,8.930,59.040,5.270,11,MON,MAY,S,476,8.760,68.590,6.010,14,MON,MAY
02,273,SHA,,11.100,203,O,17,N,1053,8.070,64.480,5.200,7,WED,APR,S,"1,089",8.910,60.400,5.380,17,WED,SEP
02,273,SHA,,14.184,156,A,17,N,1143,9.590,62.260,5.970,7,TUE,SEP,S,"1,087",9.650,58.820,5.670,15,THU,DEC
02,273,SHA,,17.385,204,B,17,S,838,9.510,54.840,5.220,7,THU,MAY,N,980,11.070,55.120,6.100,14,THU,NOV
02,273,SHA,,18.920,315,B,15,N,608,9.070,53.850,4.880,12,WED,FEB,N,689,9.410,58.840,5.530,17,TUE,NOV
02,273,SHA,,20.033,157,B,15,S,396,8.410,67.460,5.670,7,FRI,NOV,N,455,10.120,64.450,6.520,17,TUE,NOV
04,280,SM,R,5.600,904,B,17,S,7495,10.580,59.410,6.280,8,WED,MAR,N,"7,247",10.610,57.250,6.080,16,THU,MAR
04,280,SF,R,0.000,112,A,17,N,6420,7.490,60.810,4.550,7,THU,OCT,S,"6,544",8.680,53.510,4.640,15,FRI,OCT
01,281,LAK,,15.300,281,A,15,E,496,11.840,80.780,9.560,7,THU,JAN,W,420,11.220,72.170,8.100,17,WED,JAN
11,282,SD,,0.000,894,A,17,W,2282,8.050,84.860,6.830,6,WED,NOV,E,"1,873",8.370,67.010,5.610,14,WED,APR
02,284,PLU,,0.000,186,A,16,S,99,26.840,60.370,16.200,12,MON,MAY,S,72,20.300,58.070,11.780,15,SUN,MAY
01,299,HUM,,0.000,192,A,17,W,678,9.100,59.320,5.400,8,TUE,JAN,W,717,10.680,53.430,5.710,16,THU,AUG
01,299,HUM,R,7.600,475,O,15,W,238,11.360,53.130,6.030,12,FRI,AUG,E,272,13.130,52.510,6.900,16,FRI,AUG
02,299,TRI,,52.070,292,O,15,E,611,11.090,50.620,5.620,12,FRI,MAY,E,599,10.470,52.590,5.510,15,FRI,NOV
02,299,TRI,R,58.110,208,B,17,W,281,9.110,65.200,5.940,10,TUE,JUL,E,307,12.430,52.210,6.490,16,FRI,JUN
02,299,TRI,,72.246,159,O,15,E,179,7.540,60.270,4.540,12,SUN,MAY,W,250,10.610,59.810,6.350,16,THU,FEB
02,299,SHA,,0.000,159,O,15,E,179,7.540,60.270,4.540,12,SUN,MAY,W,250,10.610,59.810,6.350,16,THU,FEB
02,299,SHA,,21.648,209,O,17,W,612,10.310,56.880,5.860,12,SAT,JUL,E,658,10.910,57.770,6.300,15,SAT,JUN
02,299,SHA,,23.810,301,B,17,W,1054,9.930,52.200,5.180,7,THU,NOV,E,"1,076",10.410,50.830,5.290,14,FRI,MAR
02,299,SHA,,24.020,316,A,15,W,966,9.100,53.050,4.830,7,WED,NOV,W,"1,020",9.610,53.040,5.100,14,MON,AUG
02,299,SHA,,24.088,317,A,15,W,1118,8.690,51.590,4.480,12,MON,AUG,E,"1,273",9.630,52.980,5.100,17,THU,FEB
02,299,SHA,,24.822,162,A,17,W,1126,9.220,58.400,5.380,12,THU,NOV,W,"1,170",9.270,60.340,5.590,14,MON,AUG
02,299,SHA,,27.239,191,A,17,W,574,9.330,63.710,5.950,7,TUE,OCT,E,539,8.710,64.090,5.580,17,FRI,JUN
02,299,SHA,,31.687,213,A,17,W,250,9.420,54.950,5.180,7,WED,AUG,E,285,9.770,60.380,5.900,17,FRI,SEP
02,299,SHA,,73.130,163,O,17,E,149,9.230,53.990,4.980,12,WED,AUG,E,169,9.770,57.880,5.650,15,TUE,NOV
02,299,SHA,,75.630,244,O,17,E,429,9.850,52.190,5.140,12,FRI,MAY,E,457,10.820,50.610,5.470,15,WED,AUG
02,299,SHA,,80.085,214,A,17,W,177,10.170,54.460,5.540,11,MON,JUL,E,204,12.140,52.580,6.380,15,THU,MAY
02,299,SHA,,80.085,164,B,17,W,238,9.880,53.600,5.300,11,SAT,AUG,W,264,11.020,53.330,5.880,15,WED,AUG
02,299,SHA,,91.560,165,B,17,W,175,9.470,56.270,5.330,11,FRI,AUG,W,191,11.320,51.340,5.810,13,WED,AUG
